# px py pz mumu t real imag
0 0 0 2 81 2.494110489e-06 2.179799386e-24
0 0 0 2 82 3.921294722e-06 1.663878043e-24
0 0 0 2 83 5.762234810e-06 2.399651765e-24
0 0 0 2 84 9.141395624e-06 -2.363982630e-23
0 0 0 2 85 1.753643024e-05 -2.961542873e-23
0 0 0 2 86 3.396533248e-05 7.600044995e-23
0 0 0 2 87 6.711488100e-05 1.115739621e-23
0 0 0 2 88 1.299034920e-04 -7.297041628e-23
0 0 0 2 89 2.459782748e-04 -3.949908594e-22
0 0 0 2 90 4.779606590e-04 -8.516426212e-23
0 0 0 2 91 9.839596420e-04 -5.101725285e-22
0 0 0 2 92 2.157894463e-03 -6.899849531e-23
0 0 0 2 93 5.570560188e-03 1.720558292e-21
0 0 0 2 94 1.926504370e-02 -2.262468222e-22
0 0 0 2 95 9.563038215e-02 8.601385901e-22
0 0 0 3 0 -1.386299710e+00 6.973752949e-21
0 0 0 3 1 -2.049161967e-04 1.960733414e-20
0 0 0 3 2 -1.509503008e-05 -3.890327356e-21
0 0 0 3 3 -5.101949560e-06 -5.446596593e-22
0 0 0 3 4 -2.080981479e-06 1.538610869e-21
0 0 0 3 5 -4.144528309e-06 -4.691600413e-22
0 0 0 3 6 -3.144322812e-06 1.820370881e-22
0 0 0 3 7 -2.856125717e-06 -2.905770785e-22
0 0 0 3 8 5.531763551e-07 2.028276750e-22
0 0 0 3 9 -4.284480556e-07 5.716957022e-24
0 0 0 3 10 -1.333055047e-07 4.726400160e-23
0 0 0 3 11 -1.899192083e-08 7.914155524e-24
0 0 0 3 12 -6.194474545e-08 -2.193926938e-23
0 0 0 3 13 -8.621955228e-08 1.792569656e-24
0 0 0 3 14 -3.938412317e-08 4.555854743e-24
0 0 0 3 15 1.053543823e-09 3.550719732e-24
0 0 0 3 16 -4.257201274e-09 -2.849599092e-24
0 0 0 3 17 -4.570073612e-09 -2.284503316e-24
0 0 0 3 18 -1.578828832e-09 3.834325483e-25
0 0 0 3 19 -3.784832846e-09 -2.862594787e-25
0 0 0 3 20 -9.618356481e-10 4.537930246e-25
0 0 0 3 21 2.453815689e-10 -7.737147758e-27
0 0 0 3 22 2.536119085e-09 7.496979056e-26
0 0 0 3 23 8.531244233e-11 2.612723095e-25
0 0 0 3 24 -8.171077461e-10 6.784203785e-27
0 0 0 3 25 3.280894309e-10 3.890030896e-26
0 0 0 3 26 3.063949205e-10 -2.371384906e-26
0 0 0 3 27 4.169698319e-11 -1.754998577e-26
0 0 0 3 28 1.335856378e-10 -2.780611431e-27
0 0 0 3 29 1.285398100e-10 -3.330472134e-29
0 0 0 3 30 -3.183446051e-12 5.105064044e-27
0 0 0 3 31 -2.088260592e-11 -5.770714737e-27
0 0 0 3 32 -3.555001666e-12 3.494148446e-27
0 0 0 3 33 -2.284471717e-11 -1.131642539e-27
0 0 0 3 34 -5.284534802e-12 7.980529837e-28
0 0 0 3 35 3.080841751e-13 -1.076317505e-28
0 0 0 3 36 3.208176932e-12 -4.368956671e-28
0 0 0 3 37 1.738019568e-13 -2.205744454e-28
0 0 0 3 38 6.770412656e-13 -1.583456267e-28
0 0 0 3 39 7.669412248e-13 -1.618929008e-28
0 0 0 3 40 6.718254217e-13 -3.871340670e-29
0 0 0 3 41 6.057465434e-13 -6.143071336e-29
0 0 0 3 42 6.352576623e-13 1.461376383e-29
0 0 0 3 43 9.411655114e-13 1.239721105e-30
0 0 0 3 44 8.320045956e-13 2.257666562e-29
0 0 0 3 45 8.400508536e-13 -1.652210762e-29
0 0 0 3 46 7.838636603e-13 -1.606297796e-30
0 0 0 3 47 8.183888601e-13 7.692976700e-31
0 0 0 3 48 8.028167462e-13 -1.486902177e-30
0 0 0 3 49 8.331649976e-13 -4.514120993e-30
0 0 0 3 50 8.893488031e-13 4.036953793e-30
0 0 0 3 51 8.583156225e-13 1.087617177e-29
0 0 0 3 52 8.856376076e-13 -9.276048984e-30
0 0 0 3 53 7.684569505e-13 5.790260230e-30
0 0 0 3 54 9.882089699e-13 2.298597389e-31
0 0 0 3 55 5.024103882e-13 5.464729921e-30
0 0 0 3 56 2.180797983e-13 5.669533311e-29
0 0 0 3 57 8.094336056e-13 7.943459537e-29
0 0 0 3 58 1.045331398e-12 4.098186329e-29
0 0 0 3 59 3.188376133e-12 1.887759939e-28
0 0 0 3 60 9.649673828e-13 1.777375746e-28
0 0 0 3 61 3.135880601e-12 1.817615644e-29
0 0 0 3 62 8.159753006e-12 -6.906662114e-28
0 0 0 3 63 -1.528432228e-11 5.866290166e-28
0 0 0 3 64 1.231737767e-11 -3.406396915e-27
0 0 0 3 65 -2.071876647e-11 1.333113300e-27
0 0 0 3 66 2.696711273e-11 -3.716225117e-27
0 0 0 3 67 9.876750838e-11 2.591186207e-27
0 0 0 3 68 3.758801302e-11 3.600977469e-27
0 0 0 3 69 9.669916122e-11 -3.169051471e-27
0 0 0 3 70 8.751604941e-11 -1.332499468e-26
0 0 0 3 71 -7.209953774e-12 6.895630388e-27
0 0 0 3 72 1.838889406e-10 -1.927581622e-27
0 0 0 3 73 -1.939787121e-10 1.384932094e-25
0 0 0 3 74 -1.889343869e-10 -3.445113345e-26
0 0 0 3 75 1.554286384e-09 2.028165332e-25
0 0 0 3 76 -1.538949468e-09 -1.863415676e-25
0 0 0 3 77 -8.685550095e-10 -1.064184405e-24
0 0 0 3 78 -2.222426973e-09 4.173926158e-25
0 0 0 3 79 -2.922164729e-10 -2.382044389e-25
0 0 0 3 80 -8.917505207e-09 -1.564241755e-24
0 0 0 3 81 1.808208238e-08 1.261041489e-25
0 0 0 3 82 -9.413198959e-08 1.806251659e-24
0 0 0 3 83 -5.321858755e-08 -1.221414165e-23
0 0 0 3 84 -1.245640272e-07 -5.535784071e-24
0 0 0 3 85 1.283239640e-07 2.733502749e-23
0 0 0 3 86 1.611173840e-10 4.510345673e-23
0 0 0 3 87 -1.198179855e-09 9.569041815e-23
0 0 0 3 88 3.511083802e-07 -3.428427359e-23
0 0 0 3 89 9.402494683e-07 -5.203535547e-22
0 0 0 3 90 -4.867266800e-07 -2.662883416e-22
0 0 0 3 91 4.223345750e-06 6.683683973e-23
0 0 0 3 92 -6.696028908e-06 -1.643052115e-24
0 0 0 3 93 1.769382011e-05 -1.236518693e-21
0 0 0 3 94 8.934538115e-06 -3.208413876e-21
0 0 0 3 95 -1.482297526e-04 -1.218726556e-20
